"county_id","fact_key","age_group_id","charge","county_name","edition_year","participant_name","viewer_category_id","viewer_id","vote","vote_date","votemode"
1,74425,3,1.00,Cork,2018,John Thompson,1,2369,3,"2018-01-07",TV
1,74426,3,0.50,Cork,2019,Damon Allen,2,2369,4,"2019-01-06",Facebook
1,74427,3,0.50,Cork,2020,The Patricia Spencer Group,1,2369,3,"2020-01-05",Facebook
1,74428,3,0.50,Cork,2021,Joshua Sanchez,2,2369,2,"2021-01-03",Instagram
1,74429,3,0.50,Cork,2022,Brandon Baker,1,2369,4,"2022-01-02",Instagram
1,75064,2,0.50,Cork,2014,Chelsey Foster,1,2437,1,"2014-01-05",TV
1,75065,2,0.50,Cork,2015,The Christina Lewis Combo,2,2437,1,"2015-01-04",Phone
1,75066,2,0.50,Cork,2016,Michael Rodgers,1,2437,3,"2016-01-03",Instagram
1,75067,2,0.50,Cork,2017,Danielle Gray,1,2437,2,"2017-01-01",Instagram
1,75068,2,0.50,Cork,2018,John Thompson,1,2437,4,"2018-01-07",Instagram
1,75069,2,0.50,Cork,2019,Johnathan Gray,1,2437,4,"2019-01-06",Instagram
1,75070,2,1.00,Cork,2020,The William Medina Group,2,2437,5,"2020-01-05",Phone
1,75071,2,1.00,Cork,2021,Joshua Sanchez,1,2437,5,"2021-01-03",Phone
1,75072,2,0.50,Cork,2022,Kristen Payne,1,2437,1,"2022-01-02",Facebook
1,75221,3,0.20,Cork,2014,The Joshua Davis Combo,1,2454,2,"2014-01-05",Facebook
1,75222,3,0.50,Cork,2015,Scott Snyder,2,2454,5,"2015-01-04",TV
1,75223,3,1.00,Cork,2016,Elizabeth Mcdonald,2,2454,4,"2016-01-03",TV
1,75224,3,0.50,Cork,2017,Danielle Gray,2,2454,1,"2017-01-01",Facebook
1,75225,3,1.00,Cork,2018,Debra Arellano,1,2454,2,"2018-01-07",TV
1,75226,3,0.50,Cork,2019,Damon Allen,2,2454,5,"2019-01-06",Facebook
1,75227,3,1.00,Cork,2020,The Patricia Spencer Group,2,2454,5,"2020-01-05",Phone
1,75228,3,1.00,Cork,2021,Kathryn Randolph,1,2454,2,"2021-01-03",Phone
1,75229,3,1.00,Cork,2022,Katherine Duncan,2,2454,4,"2022-01-02",Phone
1,75278,1,0.20,Cork,2013,Tamara Long,2,2460,5,"2013-01-06",Instagram
1,75279,1,0.50,Cork,2014,Sally Carlson,1,2460,1,"2014-01-05",Phone
1,75280,1,0.20,Cork,2015,Scott Snyder,1,2460,1,"2015-01-04",Facebook
1,75281,1,0.50,Cork,2016,Michelle Lawson,1,2460,5,"2016-01-03",Facebook
1,75282,1,1.00,Cork,2017,Danielle Gray,2,2460,2,"2017-01-01",TV
1,75283,1,0.50,Cork,2018,Janice Phillips,1,2460,4,"2018-01-07",Instagram
1,75284,1,1.00,Cork,2019,The Laura Adams Experience,2,2460,3,"2019-01-06",Phone
1,75285,1,0.50,Cork,2020,The Patricia Spencer Group,2,2460,1,"2020-01-05",Facebook
1,75286,1,0.50,Cork,2021,Bradley Silva,2,2460,4,"2021-01-03",Facebook
1,75287,1,0.50,Cork,2022,Kristen Payne,2,2460,4,"2022-01-02",Facebook
1,75430,4,0.50,Cork,2013,Riley Baker,2,2476,3,"2013-01-06",TV
1,75431,4,0.50,Cork,2014,Rodney Sanchez,2,2476,2,"2014-01-05",Phone
1,75432,4,0.50,Cork,2015,Michael Orozco,2,2476,2,"2015-01-04",Phone
1,75433,4,0.50,Cork,2016,Elizabeth Mcdonald,1,2476,4,"2016-01-03",Facebook
1,75434,4,0.50,Cork,2017,Danielle Gray,1,2476,5,"2017-01-01",Facebook
1,75435,4,1.00,Cork,2018,Janice Phillips,1,2476,5,"2018-01-07",Phone
1,75436,4,1.00,Cork,2019,Johnathan Gray,1,2476,1,"2019-01-06",TV
1,75437,4,1.00,Cork,2020,Jason Rose,2,2476,3,"2020-01-05",Phone
1,75438,4,1.00,Cork,2021,Joshua Sanchez,1,2476,3,"2021-01-03",Phone
1,75439,4,0.50,Cork,2022,Kristen Payne,2,2476,4,"2022-01-02",Facebook
1,75657,1,0.50,Cork,2014,Chelsey Foster,2,2500,3,"2014-01-05",Phone
1,75658,1,0.20,Cork,2015,Leslie Bowman,2,2500,1,"2015-01-04",Facebook
1,75659,1,1.00,Cork,2017,Jennifer Owens,1,2500,3,"2017-01-01",TV
1,75660,1,0.50,Cork,2018,Emily White,1,2500,3,"2018-01-07",Instagram
1,75661,1,0.50,Cork,2019,Johnathan Gray,2,2500,3,"2019-01-06",Instagram
1,75662,1,1.00,Cork,2020,The William Medina Group,1,2500,2,"2020-01-05",TV
1,75663,1,0.50,Cork,2022,Katherine Duncan,1,2500,2,"2022-01-02",Instagram
1,75951,4,0.50,Cork,2013,Tamara Long,2,2531,5,"2013-01-06",TV
1,75952,4,0.50,Cork,2014,Sally Carlson,2,2531,1,"2014-01-05",TV
1,75953,4,0.20,Cork,2015,Scott Snyder,1,2531,3,"2015-01-04",Facebook
1,75954,4,1.00,Cork,2016,Elizabeth Mcdonald,1,2531,4,"2016-01-03",TV
1,75955,4,0.50,Cork,2017,Jennifer Owens,2,2531,5,"2017-01-01",Facebook
1,75956,4,1.00,Cork,2018,Janice Phillips,2,2531,1,"2018-01-07",TV
1,75957,4,0.50,Cork,2019,Johnathan Gray,1,2531,2,"2019-01-06",Facebook
1,75958,4,0.50,Cork,2020,The William Medina Group,2,2531,4,"2020-01-05",Instagram
1,75959,4,1.00,Cork,2021,Bradley Silva,2,2531,2,"2021-01-03",TV
1,75960,4,1.00,Cork,2022,Kristen Payne,1,2531,5,"2022-01-02",TV
1,76067,4,0.50,Cork,2013,The John Howell Experience,2,2543,2,"2013-01-06",TV
1,76068,4,0.20,Cork,2014,Bryan Hamilton,2,2543,3,"2014-01-05",Facebook
1,76069,4,0.50,Cork,2015,Michael Waters,1,2543,3,"2015-01-04",TV
1,76070,4,0.50,Cork,2016,Elizabeth Mcdonald,2,2543,1,"2016-01-03",Instagram
1,76071,4,1.00,Cork,2017,Danielle Gray,2,2543,3,"2017-01-01",Phone
1,76072,4,0.50,Cork,2019,Johnathan Gray,1,2543,2,"2019-01-06",Facebook
1,76073,4,1.00,Cork,2020,Jason Rose,1,2543,3,"2020-01-05",Phone
1,76074,4,1.00,Cork,2021,Robert Hall,2,2543,4,"2021-01-03",Phone
1,76075,4,0.50,Cork,2022,The Sandra Combs Experience,2,2543,4,"2022-01-02",Facebook
1,76447,1,0.50,Cork,2013,Zachary Cooper,1,2583,5,"2013-01-06",Phone
1,76448,1,0.20,Cork,2014,The Joshua Davis Combo,1,2583,4,"2014-01-05",Facebook
1,76449,1,0.50,Cork,2015,Michael Orozco,2,2583,5,"2015-01-04",Phone
1,76450,1,1.00,Cork,2016,Elizabeth Mcdonald,2,2583,2,"2016-01-03",TV
1,76451,1,0.50,Cork,2017,The Jeremy Morris Band,2,2583,5,"2017-01-01",Instagram
1,76452,1,1.00,Cork,2018,Debra Arellano,1,2583,3,"2018-01-07",Phone
1,76453,1,1.00,Cork,2019,Damon Allen,1,2583,3,"2019-01-06",TV
1,76454,1,0.50,Cork,2020,Jason Rose,2,2583,4,"2020-01-05",Instagram
1,76455,1,0.50,Cork,2021,Bradley Silva,1,2583,3,"2021-01-03",Facebook
1,76456,1,0.50,Cork,2022,Leah Wilson,1,2583,2,"2022-01-02",Facebook
1,77410,4,0.50,Cork,2013,Riley Baker,2,2685,4,"2013-01-06",TV
1,77411,4,0.20,Cork,2014,Sally Carlson,2,2685,2,"2014-01-05",Facebook
1,77412,4,0.50,Cork,2015,Michael Orozco,1,2685,3,"2015-01-04",TV
1,77413,4,0.50,Cork,2017,The Jeremy Morris Band,1,2685,5,"2017-01-01",Facebook
1,77414,4,0.50,Cork,2018,Janice Phillips,1,2685,2,"2018-01-07",Facebook
1,77415,4,1.00,Cork,2019,Kathryn Gibbs,1,2685,3,"2019-01-06",TV
1,77416,4,1.00,Cork,2020,Jeffrey Scott,2,2685,5,"2020-01-05",Phone
1,77417,4,0.50,Cork,2021,Joshua Sanchez,2,2685,5,"2021-01-03",Instagram
1,77418,4,1.00,Cork,2022,The Sandra Combs Experience,2,2685,3,"2022-01-02",Phone
1,77737,2,0.50,Cork,2013,The John Howell Experience,2,2720,4,"2013-01-06",Phone
1,77738,2,0.50,Cork,2014,Ashley Green,1,2720,1,"2014-01-05",TV
1,77739,2,0.20,Cork,2015,Michael Orozco,1,2720,3,"2015-01-04",Facebook
1,77740,2,0.50,Cork,2016,Elizabeth Mcdonald,1,2720,2,"2016-01-03",Instagram
1,77741,2,0.50,Cork,2017,Shawn Reynolds,1,2720,2,"2017-01-01",Facebook
1,77742,2,0.50,Cork,2018,Carla Martinez,1,2720,1,"2018-01-07",Instagram
1,77743,2,1.00,Cork,2019,Johnathan Gray,1,2720,1,"2019-01-06",TV
1,77744,2,1.00,Cork,2020,Jeffrey Scott,1,2720,5,"2020-01-05",Phone
1,77745,2,0.50,Cork,2021,Sheri Welch,2,2720,2,"2021-01-03",Facebook
1,77746,2,0.50,Cork,2022,Brandon Baker,2,2720,3,"2022-01-02",Facebook
1,77786,4,0.20,Cork,2013,Tamara Long,1,2725,1,"2013-01-06",Instagram
1,77787,4,0.50,Cork,2014,Bryan Hamilton,1,2725,2,"2014-01-05",TV
1,77788,4,0.50,Cork,2015,Michael Orozco,1,2725,3,"2015-01-04",Phone
1,77789,4,1.00,Cork,2016,Michelle Lawson,2,2725,2,"2016-01-03",TV
1,77790,4,0.50,Cork,2017,Karen Sanchez,1,2725,4,"2017-01-01",Facebook
1,77791,4,0.50,Cork,2018,Debra Arellano,2,2725,3,"2018-01-07",Facebook
1,77792,4,0.50,Cork,2019,The Ashley Garrison Group,2,2725,5,"2019-01-06",Instagram
1,77793,4,0.50,Cork,2020,The William Medina Group,2,2725,2,"2020-01-05",Facebook
1,77794,4,1.00,Cork,2021,Robert Hall,2,2725,3,"2021-01-03",Phone
1,77795,4,1.00,Cork,2022,Christopher Jordan,1,2725,4,"2022-01-02",Phone
1,78055,4,0.20,Cork,2013,Christopher Sharp,1,2754,1,"2013-01-06",Facebook
1,78056,4,0.20,Cork,2014,The Christine Washington Band,1,2754,4,"2014-01-05",Instagram
1,78057,4,0.20,Cork,2015,Chad Wood,2,2754,1,"2015-01-04",Instagram
1,78058,4,0.50,Cork,2016,Michelle Lawson,2,2754,4,"2016-01-03",Instagram
1,78059,4,0.50,Cork,2017,The Jeremy Morris Band,2,2754,2,"2017-01-01",Instagram
1,78060,4,0.50,Cork,2018,Debra Arellano,2,2754,1,"2018-01-07",Facebook
1,78061,4,0.50,Cork,2019,Damon Allen,1,2754,3,"2019-01-06",Facebook
1,78062,4,0.50,Cork,2020,The William Medina Group,2,2754,4,"2020-01-05",Instagram
1,78063,4,0.50,Cork,2021,Sheri Welch,2,2754,1,"2021-01-03",Instagram
1,78197,2,0.50,Cork,2013,The Paul Hardy Experience,1,2769,2,"2013-01-06",Phone
1,78198,2,0.20,Cork,2014,Chelsey Foster,2,2769,4,"2014-01-05",Instagram
1,78199,2,0.50,Cork,2015,Scott Snyder,2,2769,3,"2015-01-04",TV
1,78200,2,1.00,Cork,2016,Michelle Lawson,1,2769,2,"2016-01-03",TV
1,78201,2,1.00,Cork,2017,Danielle Gray,1,2769,4,"2017-01-01",Phone
1,78202,2,0.50,Cork,2018,Debra Arellano,1,2769,3,"2018-01-07",Instagram
1,78203,2,1.00,Cork,2019,The Laura Adams Experience,1,2769,3,"2019-01-06",TV
1,78204,2,1.00,Cork,2020,The William Medina Group,1,2769,3,"2020-01-05",Phone
1,78205,2,1.00,Cork,2021,Joanna Allen,1,2769,2,"2021-01-03",TV
1,78467,4,0.50,Cork,2013,Kimberly Wood,1,2798,1,"2013-01-06",TV
1,78468,4,0.50,Cork,2014,Sally Carlson,2,2798,1,"2014-01-05",TV
1,78469,4,0.50,Cork,2015,Michael Orozco,2,2798,4,"2015-01-04",TV
1,78470,4,1.00,Cork,2016,Michelle Lawson,1,2798,5,"2016-01-03",Phone
1,78471,4,0.50,Cork,2017,Linda Conner,2,2798,2,"2017-01-01",Instagram
1,78472,4,1.00,Cork,2018,Janice Phillips,2,2798,2,"2018-01-07",Phone
1,78473,4,1.00,Cork,2019,Johnathan Gray,1,2798,5,"2019-01-06",TV
1,78474,4,0.50,Cork,2020,The William Medina Group,2,2798,4,"2020-01-05",Facebook
1,78475,4,0.50,Cork,2021,Sheri Welch,2,2798,3,"2021-01-03",Facebook
1,78476,4,1.00,Cork,2022,Katherine Duncan,1,2798,5,"2022-01-02",TV
1,78496,1,0.50,Cork,2013,Zachary Cooper,1,2801,5,"2013-01-06",TV
1,78497,1,0.20,Cork,2014,Samuel Johnson,2,2801,5,"2014-01-05",Instagram
1,78498,1,0.20,Cork,2015,Scott Snyder,2,2801,3,"2015-01-04",Instagram
1,78499,1,0.50,Cork,2016,Elizabeth Mcdonald,2,2801,2,"2016-01-03",Instagram
1,78500,1,1.00,Cork,2017,Laura Guerra,1,2801,4,"2017-01-01",TV
1,78501,1,0.50,Cork,2018,Janice Phillips,1,2801,3,"2018-01-07",Facebook
1,78502,1,1.00,Cork,2019,Damon Allen,2,2801,2,"2019-01-06",Phone
1,78503,1,0.50,Cork,2021,Robert Hall,1,2801,4,"2021-01-03",Instagram
1,78504,1,0.50,Cork,2022,Brandon Baker,2,2801,3,"2022-01-02",Instagram
1,79006,1,0.20,Cork,2013,Kimberly Wood,2,2855,1,"2013-01-06",Instagram
1,79007,1,0.20,Cork,2014,Bryan Hamilton,1,2855,1,"2014-01-05",Facebook
1,79008,1,0.50,Cork,2015,Michael Orozco,1,2855,2,"2015-01-04",TV
1,79009,1,0.50,Cork,2016,The Ashley Cook Band,1,2855,5,"2016-01-03",Instagram
1,79010,1,0.50,Cork,2017,The Jeremy Morris Band,1,2855,3,"2017-01-01",Instagram
1,79011,1,1.00,Cork,2018,Debra Arellano,2,2855,1,"2018-01-07",TV
1,79012,1,1.00,Cork,2019,Damon Allen,1,2855,5,"2019-01-06",TV
1,79013,1,0.50,Cork,2020,Christian Sutton,2,2855,3,"2020-01-05",Instagram
1,79014,1,1.00,Cork,2021,Sheri Welch,2,2855,1,"2021-01-03",TV
1,79015,1,0.50,Cork,2022,Christopher Jordan,1,2855,4,"2022-01-02",Instagram
1,79860,3,0.20,Cork,2013,Zachary Cooper,2,2946,5,"2013-01-06",Facebook
1,79861,3,0.50,Cork,2014,Ashley Green,2,2946,2,"2014-01-05",TV
1,79862,3,0.50,Cork,2015,Michael Orozco,1,2946,5,"2015-01-04",Phone
1,79863,3,1.00,Cork,2016,Matthew Burton,2,2946,1,"2016-01-03",Phone
1,79864,3,1.00,Cork,2017,The Jeremy Morris Band,1,2946,3,"2017-01-01",TV
1,79865,3,0.50,Cork,2018,Debra Arellano,2,2946,5,"2018-01-07",Instagram
1,79866,3,0.50,Cork,2019,Benjamin Spears,1,2946,3,"2019-01-06",Facebook
1,79867,3,0.50,Cork,2020,Willie Rodriguez,2,2946,2,"2020-01-05",Facebook
1,79868,3,1.00,Cork,2021,Joshua Sanchez,1,2946,4,"2021-01-03",Phone
1,79869,3,1.00,Cork,2022,Brandon Baker,1,2946,4,"2022-01-02",Phone
1,80163,2,0.50,Cork,2013,Christopher Sharp,1,2979,5,"2013-01-06",Phone
1,80164,2,0.20,Cork,2014,Rodney Sanchez,2,2979,4,"2014-01-05",Instagram
1,80165,2,0.20,Cork,2015,Scott Snyder,1,2979,4,"2015-01-04",Instagram
1,80166,2,0.50,Cork,2016,Michelle Lawson,2,2979,5,"2016-01-03",Facebook
1,80167,2,0.50,Cork,2017,Danielle Gray,1,2979,2,"2017-01-01",Instagram
1,80168,2,0.50,Cork,2018,Janice Phillips,2,2979,5,"2018-01-07",Instagram
1,80169,2,0.50,Cork,2019,Damon Allen,2,2979,3,"2019-01-06",Facebook
1,80170,2,0.50,Cork,2020,The Patricia Spencer Group,1,2979,2,"2020-01-05",Facebook
1,80171,2,1.00,Cork,2021,Bradley Silva,2,2979,1,"2021-01-03",TV
1,80172,2,0.50,Cork,2022,Kristen Payne,2,2979,5,"2022-01-02",Facebook
1,80536,2,0.20,Cork,2013,Malik Lopez,2,3018,4,"2013-01-06",Facebook
1,80537,2,0.20,Cork,2014,Bryan Hamilton,2,3018,4,"2014-01-05",Instagram
1,80538,2,0.20,Cork,2015,Brittany Jacobs,1,3018,3,"2015-01-04",Instagram
1,80539,2,0.50,Cork,2016,The Ashley Cook Band,2,3018,2,"2016-01-03",Facebook
1,80540,2,0.50,Cork,2017,The Jeremy Morris Band,1,3018,4,"2017-01-01",Instagram
1,80541,2,1.00,Cork,2019,The Ashley Garrison Group,1,3018,1,"2019-01-06",Phone
1,80542,2,0.50,Cork,2020,Willie Rodriguez,1,3018,5,"2020-01-05",Facebook
1,80543,2,1.00,Cork,2021,Kathryn Randolph,2,3018,2,"2021-01-03",Phone
1,80544,2,1.00,Cork,2022,Christopher Jordan,2,3018,4,"2022-01-02",Phone
1,80714,3,0.20,Cork,2013,Malik Lopez,1,3037,1,"2013-01-06",Facebook
1,80715,3,0.50,Cork,2014,Rodney Sanchez,1,3037,3,"2014-01-05",TV
1,80716,3,0.50,Cork,2015,Michael Orozco,2,3037,4,"2015-01-04",Phone
1,80717,3,1.00,Cork,2016,The Ashley Cook Band,2,3037,2,"2016-01-03",Phone
1,80718,3,1.00,Cork,2017,Danielle Gray,1,3037,1,"2017-01-01",TV
1,80719,3,1.00,Cork,2018,Debra Arellano,1,3037,4,"2018-01-07",Phone
1,80720,3,1.00,Cork,2019,Damon Allen,1,3037,2,"2019-01-06",Phone
1,80721,3,0.50,Cork,2020,The William Medina Group,2,3037,2,"2020-01-05",Facebook
1,80722,3,1.00,Cork,2022,Kristen Payne,2,3037,1,"2022-01-02",TV
1,81043,3,0.20,Cork,2013,Tamara Long,1,3072,2,"2013-01-06",Facebook
1,81044,3,0.20,Cork,2014,Sally Carlson,1,3072,3,"2014-01-05",Facebook
1,81045,3,0.50,Cork,2015,Michael Orozco,1,3072,4,"2015-01-04",Phone
1,81046,3,1.00,Cork,2016,Elizabeth Mcdonald,2,3072,3,"2016-01-03",Phone
1,81047,3,1.00,Cork,2017,The Jeremy Morris Band,2,3072,4,"2017-01-01",Phone
1,81048,3,1.00,Cork,2018,Debra Arellano,1,3072,4,"2018-01-07",TV
1,81049,3,1.00,Cork,2019,Damon Allen,2,3072,1,"2019-01-06",Phone
1,81050,3,0.50,Cork,2020,The William Medina Group,1,3072,3,"2020-01-05",Facebook
1,81051,3,1.00,Cork,2021,Robert Hall,2,3072,2,"2021-01-03",Phone
1,81052,3,0.50,Cork,2022,Kristen Payne,1,3072,5,"2022-01-02",Instagram
1,81072,4,0.50,Cork,2013,Tamara Long,2,3075,5,"2013-01-06",TV
1,81073,4,0.50,Cork,2014,Ashley Green,2,3075,3,"2014-01-05",Phone
1,81074,4,0.50,Cork,2015,Jason Anderson,2,3075,4,"2015-01-04",TV
1,81075,4,1.00,Cork,2016,Elizabeth Mcdonald,2,3075,4,"2016-01-03",TV
1,81076,4,1.00,Cork,2017,Beverly Perez,1,3075,1,"2017-01-01",TV
1,81077,4,1.00,Cork,2018,Janice Phillips,1,3075,1,"2018-01-07",Phone
1,81078,4,0.50,Cork,2019,The Laura Adams Experience,2,3075,4,"2019-01-06",Facebook
1,81079,4,1.00,Cork,2020,The William Medina Group,1,3075,4,"2020-01-05",Phone
1,81080,4,1.00,Cork,2021,The Nathan Roberts Band,1,3075,3,"2021-01-03",TV
1,81081,4,0.50,Cork,2022,Kristen Payne,2,3075,5,"2022-01-02",Facebook
1,81846,4,0.20,Cork,2013,Tamara Long,1,3157,5,"2013-01-06",Instagram
1,81847,4,0.50,Cork,2014,Ashley Green,1,3157,5,"2014-01-05",Phone
1,81848,4,0.50,Cork,2015,Karen Edwards,2,3157,3,"2015-01-04",TV
1,81849,4,0.50,Cork,2016,Matthew Burton,1,3157,5,"2016-01-03",Instagram
1,81850,4,1.00,Cork,2017,The Jeremy Morris Band,2,3157,5,"2017-01-01",TV
1,81851,4,1.00,Cork,2018,Debra Arellano,2,3157,2,"2018-01-07",TV
1,81852,4,0.50,Cork,2019,The Laura Adams Experience,2,3157,4,"2019-01-06",Instagram
1,81853,4,1.00,Cork,2020,The Patricia Spencer Group,1,3157,1,"2020-01-05",TV
1,81854,4,0.50,Cork,2021,The Nathan Roberts Band,1,3157,1,"2021-01-03",Instagram
1,81855,4,1.00,Cork,2022,Brandon Baker,1,3157,1,"2022-01-02",TV
1,81920,3,0.50,Cork,2014,Chelsey Foster,1,3165,4,"2014-01-05",TV
1,81921,3,0.50,Cork,2015,Michael Orozco,2,3165,5,"2015-01-04",Phone
1,81922,3,0.50,Cork,2016,Michael Rodgers,2,3165,4,"2016-01-03",Instagram
1,81923,3,1.00,Cork,2017,Julian Powers,2,3165,2,"2017-01-01",TV
1,81924,3,0.50,Cork,2018,Debra Arellano,2,3165,3,"2018-01-07",Instagram
1,81925,3,0.50,Cork,2019,Johnathan Gray,2,3165,2,"2019-01-06",Instagram
1,81926,3,0.50,Cork,2020,The Patricia Spencer Group,2,3165,4,"2020-01-05",Facebook
1,81927,3,0.50,Cork,2021,Joanna Allen,2,3165,3,"2021-01-03",Instagram
1,81928,3,0.50,Cork,2022,Brandon Baker,1,3165,2,"2022-01-02",Instagram
1,82308,3,0.20,Cork,2013,Christopher Sharp,2,3206,1,"2013-01-06",Facebook
1,82309,3,0.50,Cork,2015,The Christina Lewis Combo,1,3206,3,"2015-01-04",Phone
1,82310,3,1.00,Cork,2016,Elizabeth Mcdonald,2,3206,5,"2016-01-03",Phone
1,82311,3,0.50,Cork,2017,Danielle Gray,2,3206,5,"2017-01-01",Instagram
1,82312,3,1.00,Cork,2018,Debra Arellano,2,3206,2,"2018-01-07",Phone
1,82313,3,1.00,Cork,2019,The Laura Adams Experience,1,3206,1,"2019-01-06",TV
1,82314,3,1.00,Cork,2020,Megan Lucas,2,3206,4,"2020-01-05",TV
1,82315,3,1.00,Cork,2021,Sheri Welch,2,3206,3,"2021-01-03",TV
1,82316,3,1.00,Cork,2022,Kristen Payne,1,3206,2,"2022-01-02",Phone
1,82345,4,0.20,Cork,2013,Malik Lopez,1,3210,4,"2013-01-06",Instagram
1,82346,4,0.20,Cork,2014,Sally Carlson,2,3210,4,"2014-01-05",Instagram
1,82347,4,0.50,Cork,2015,Jason Anderson,1,3210,3,"2015-01-04",Phone
1,82348,4,0.50,Cork,2016,Michelle Lawson,2,3210,1,"2016-01-03",Instagram
1,82349,4,0.50,Cork,2017,Karen Sanchez,1,3210,3,"2017-01-01",Instagram
1,82350,4,1.00,Cork,2018,Debra Arellano,1,3210,5,"2018-01-07",TV
1,82351,4,1.00,Cork,2019,Damon Allen,2,3210,2,"2019-01-06",Phone
1,82352,4,1.00,Cork,2020,The Patricia Spencer Group,2,3210,1,"2020-01-05",TV
1,82353,4,0.50,Cork,2021,Sheri Welch,2,3210,4,"2021-01-03",Facebook
1,82354,4,0.50,Cork,2022,Christopher Jordan,2,3210,2,"2022-01-02",Facebook
1,82355,2,0.50,Cork,2013,Christopher Sharp,2,3211,3,"2013-01-06",Phone
1,82356,2,0.50,Cork,2014,Sally Carlson,1,3211,2,"2014-01-05",TV
1,82357,2,0.20,Cork,2015,Scott Snyder,2,3211,5,"2015-01-04",Facebook
1,82358,2,1.00,Cork,2016,Michelle Lawson,1,3211,1,"2016-01-03",TV
1,82359,2,1.00,Cork,2017,Julian Powers,1,3211,4,"2017-01-01",Phone
1,82360,2,1.00,Cork,2018,Debra Arellano,1,3211,4,"2018-01-07",Phone
1,82361,2,0.50,Cork,2019,The Laura Adams Experience,2,3211,1,"2019-01-06",Instagram
1,82362,2,1.00,Cork,2020,Joshua Robertson,2,3211,3,"2020-01-05",Phone
1,82363,2,0.50,Cork,2021,Joshua Sanchez,2,3211,2,"2021-01-03",Instagram
1,82364,2,0.50,Cork,2022,The Sandra Combs Experience,2,3211,1,"2022-01-02",Instagram
1,82433,3,0.20,Cork,2013,Tamara Long,2,3219,4,"2013-01-06",Facebook
1,82434,3,0.20,Cork,2014,Rodney Sanchez,1,3219,5,"2014-01-05",Instagram
1,82435,3,0.20,Cork,2015,Leslie Bowman,1,3219,1,"2015-01-04",Instagram
1,82436,3,1.00,Cork,2016,Michelle Lawson,2,3219,2,"2016-01-03",Phone
1,82437,3,0.50,Cork,2017,Danielle Gray,1,3219,4,"2017-01-01",Instagram
1,82438,3,1.00,Cork,2018,Debra Arellano,1,3219,2,"2018-01-07",Phone
1,82439,3,0.50,Cork,2019,Damon Allen,1,3219,2,"2019-01-06",Facebook
1,82440,3,1.00,Cork,2020,Jeffrey Scott,1,3219,2,"2020-01-05",TV
1,82441,3,0.50,Cork,2021,Sheri Welch,2,3219,5,"2021-01-03",Facebook
1,82442,3,1.00,Cork,2022,Brandon Baker,2,3219,1,"2022-01-02",TV
1,82443,4,0.50,Cork,2014,The Joshua Davis Combo,2,3220,2,"2014-01-05",TV
1,82444,4,0.20,Cork,2015,Scott Snyder,1,3220,5,"2015-01-04",Instagram
1,82445,4,0.50,Cork,2016,Michelle Lawson,1,3220,2,"2016-01-03",Facebook
1,82446,4,1.00,Cork,2017,Danielle Gray,2,3220,1,"2017-01-01",TV
1,82447,4,1.00,Cork,2018,Janice Phillips,1,3220,5,"2018-01-07",Phone
1,82448,4,1.00,Cork,2019,Debbie Hartman,1,3220,3,"2019-01-06",TV
1,82449,4,1.00,Cork,2020,The Patricia Spencer Group,2,3220,4,"2020-01-05",TV
1,82450,4,0.50,Cork,2021,Sheri Welch,1,3220,4,"2021-01-03",Instagram
1,82451,4,1.00,Cork,2022,Katherine Duncan,1,3220,5,"2022-01-02",Phone
1,82855,4,0.50,Cork,2013,Tamara Long,2,3263,2,"2013-01-06",Phone
1,82856,4,0.20,Cork,2014,Bryan Hamilton,1,3263,4,"2014-01-05",Instagram
1,82857,4,0.20,Cork,2015,Scott Snyder,2,3263,5,"2015-01-04",Facebook
1,82858,4,0.50,Cork,2016,Elizabeth Mcdonald,2,3263,2,"2016-01-03",Instagram
1,82859,4,0.50,Cork,2017,Julian Powers,1,3263,5,"2017-01-01",Facebook
1,82860,4,0.50,Cork,2018,Carla Martinez,1,3263,2,"2018-01-07",Instagram
1,82861,4,1.00,Cork,2019,Damon Allen,1,3263,4,"2019-01-06",Phone
1,82862,4,0.50,Cork,2020,The Patricia Spencer Group,2,3263,5,"2020-01-05",Facebook
1,82863,4,1.00,Cork,2021,Kathryn Randolph,2,3263,5,"2021-01-03",Phone
1,82864,4,0.50,Cork,2022,Brandon Baker,1,3263,1,"2022-01-02",Instagram
1,82989,3,0.20,Cork,2013,Zachary Cooper,2,3277,4,"2013-01-06",Instagram
1,82990,3,0.50,Cork,2014,Bryan Hamilton,1,3277,1,"2014-01-05",Phone
1,82991,3,0.50,Cork,2015,Chad Wood,2,3277,4,"2015-01-04",TV
1,82992,3,1.00,Cork,2017,Linda Conner,1,3277,1,"2017-01-01",TV
1,82993,3,0.50,Cork,2018,Janice Phillips,1,3277,3,"2018-01-07",Facebook
1,82994,3,0.50,Cork,2019,Johnathan Gray,2,3277,1,"2019-01-06",Instagram
1,82995,3,0.50,Cork,2020,The William Medina Group,2,3277,4,"2020-01-05",Instagram
1,82996,3,0.50,Cork,2021,Joshua Sanchez,2,3277,3,"2021-01-03",Facebook
1,82997,3,0.50,Cork,2022,Brandon Baker,2,3277,3,"2022-01-02",Instagram
1,83443,1,0.50,Cork,2013,Malik Lopez,2,3325,4,"2013-01-06",Phone
1,83444,1,0.50,Cork,2014,Bryan Hamilton,2,3325,5,"2014-01-05",TV
1,83445,1,1.00,Cork,2016,Elizabeth Mcdonald,2,3325,5,"2016-01-03",Phone
